time,precip,temp,soil_moisture,soil_temp
1986-04-01T00:00,0,14.3,0.172,11.3
1986-04-02T00:00,0,15.3,0.168,11.8
1986-04-03T00:00,0,12.6,0.164,11.5
1986-04-04T00:00,2.6,12.4,0.161,11.1
1986-04-05T00:00,5.2,11,0.161,11.2
1986-04-06T00:00,12.6,9.4,0.17,10.4
1986-04-07T00:00,2,12.7,0.181,10.5
1986-04-08T00:00,0,14.9,0.181,11.4
1986-04-09T00:00,0.2,10.3,0.179,11
1986-04-10T00:00,0,7.2,0.178,9.3
1986-04-11T00:00,1.2,7.3,0.177,8.7
1986-04-12T00:00,0,10,0.175,8.8
1986-04-13T00:00,0,9.2,0.173,8.9
1986-04-14T00:00,0,10.7,0.171,9.2
1986-04-15T00:00,20.1,10.7,0.171,9.6
1986-04-16T00:00,11.9,10.4,0.225,9.8
1986-04-17T00:00,8,8.1,0.224,9
1986-04-18T00:00,1.5,12.4,0.225,9.2
1986-04-19T00:00,0,12.1,0.218,9.5
1986-04-20T00:00,0,13.5,0.211,10.3
1986-04-21T00:00,7.7,14.3,0.21,11.4
1986-04-22T00:00,5.5,8.9,0.218,10.2
1986-04-23T00:00,2.7,6.2,0.222,8.7
1986-04-24T00:00,0,12,0.218,9.1
1986-04-25T00:00,0,14.9,0.209,10.9
1986-04-26T00:00,0,15.2,0.202,11.7
1986-04-27T00:00,0,16.4,0.196,12.4
1986-04-28T00:00,0,15.9,0.191,13
1986-04-29T00:00,2.4,15.8,0.189,13.2
1986-04-30T00:00,0,17,0.187,13.3
1986-05-01T00:00,0,19.2,0.179,13.9
1986-05-02T00:00,0,14.6,0.173,14.3
1986-05-03T00:00,0,10,0.169,12
1986-05-04T00:00,0,12,0.164,11.5
1986-05-05T00:00,0,18.1,0.155,12.9
1986-05-06T00:00,0,21.2,0.149,15.7
1986-05-07T00:00,0,22.6,0.143,17.2
1986-05-08T00:00,0,19.1,0.137,17.2
1986-05-09T00:00,0,13.1,0.135,15.2
1986-05-10T00:00,0,13.6,0.132,13.6
1986-05-11T00:00,0,16,0.127,13.8
1986-05-12T00:00,0,14.1,0.125,13.8
1986-05-13T00:00,0,14,0.124,13.5
1986-05-14T00:00,1,13.4,0.124,13.5
1986-05-15T00:00,0,15.4,0.125,13.8
1986-05-16T00:00,0,19.6,0.124,15.2
1986-05-17T00:00,0,21.8,0.121,17.2
1986-05-18T00:00,0.2,22.8,0.118,18.5
1986-05-19T00:00,0,22.4,0.117,19.4
1986-05-20T00:00,23.6,19.7,0.119,18.7
1986-05-21T00:00,7.4,19.2,0.137,18
1986-05-22T00:00,6,18.1,0.153,17.7
1986-05-23T00:00,0.2,18.1,0.161,17.3
1986-05-24T00:00,0,18.8,0.159,17.3
1986-05-25T00:00,0,19.7,0.157,17.7
1986-05-26T00:00,0,19.8,0.154,17.9
1986-05-27T00:00,1.8,18.5,0.151,17.9
1986-05-28T00:00,1.9,21.6,0.149,18.5
1986-05-29T00:00,0,23.7,0.144,19.7
1986-05-30T00:00,0,24.7,0.138,20.8
1986-05-31T00:00,0,25,0.132,21.5
1986-06-01T00:00,0,25.5,0.124,21.8
1986-06-02T00:00,0.2,22.2,0.122,21.8
1986-06-03T00:00,0,16.1,0.121,19.3
1986-06-04T00:00,0,19.8,0.12,18.7
1986-06-05T00:00,0,23.4,0.118,20
1986-06-06T00:00,0.1,24.1,0.115,20.9
1986-06-07T00:00,0,22.8,0.113,21
1986-06-08T00:00,1,24.5,0.111,21.3
1986-06-09T00:00,0,23.6,0.107,21.7
1986-06-10T00:00,0,22.3,0.106,21.2
1986-06-11T00:00,1.1,25.8,0.104,22.3
1986-06-12T00:00,7.3,25.8,0.103,23.6
1986-06-13T00:00,0.2,23.8,0.106,23.5
1986-06-14T00:00,0,23.5,0.106,22.7
1986-06-15T00:00,0.2,25.1,0.104,23
1986-06-16T00:00,0,26.3,0.102,23.4
1986-06-17T00:00,0,23.4,0.099,23.5
1986-06-18T00:00,0,20.4,0.098,21.7
1986-06-19T00:00,0.2,22.6,0.095,21
1986-06-20T00:00,4.7,23.2,0.102,22
1986-06-21T00:00,0,22.2,0.106,21.8
1986-06-22T00:00,0,22.6,0.107,21.6
1986-06-23T00:00,0.6,25.4,0.106,22.2
1986-06-24T00:00,0.5,25.2,0.106,22.9
1986-06-25T00:00,0,20.9,0.105,22.2
1986-06-26T00:00,0,21.7,0.105,21.3
1986-06-27T00:00,0,26,0.106,22.6
1986-06-28T00:00,5.4,25.9,0.105,24
1986-06-29T00:00,7.1,26.3,0.102,23.9
1986-06-30T00:00,0,23.8,0.1,23.3
1986-07-01T00:00,8.6,20.3,0.1,22.3
1986-07-02T00:00,7.4,23.5,0.11,22
1986-07-03T00:00,0,23.4,0.114,22.6
1986-07-04T00:00,0,22.3,0.113,22.1
1986-07-05T00:00,0,26.1,0.11,23
1986-07-06T00:00,0,27.8,0.109,24.5
1986-07-07T00:00,0,29.1,0.109,25.5
1986-07-08T00:00,0,29.2,0.107,26.2
1986-07-09T00:00,3.9,27.3,0.108,26.3
1986-07-10T00:00,0.1,25.5,0.108,25.3
1986-07-11T00:00,0,25.1,0.108,24.9
1986-07-12T00:00,0.3,27.1,0.107,25.3
1986-07-13T00:00,5.1,27.6,0.105,26
1986-07-14T00:00,0,27.7,0.103,26
1986-07-15T00:00,0,25.5,0.101,25.6
1986-07-16T00:00,2.6,25.9,0.101,25.3
1986-07-17T00:00,0,25.7,0.103,25.3
1986-07-18T00:00,0.7,28.6,0.104,25.8
1986-07-19T00:00,12.5,26.6,0.11,26.3
1986-07-20T00:00,7.3,26.1,0.133,26
1986-07-21T00:00,1.1,26.8,0.155,26.1
1986-07-22T00:00,0,26.4,0.154,26.1
1986-07-23T00:00,0.3,26.9,0.152,26
1986-07-24T00:00,0.2,26.9,0.15,26
1986-07-25T00:00,0.7,27.1,0.147,26.2
1986-07-26T00:00,5.2,27.4,0.144,26.3
1986-07-27T00:00,5.4,26.7,0.148,26.1
1986-07-28T00:00,0,27.7,0.153,26.4
1986-07-29T00:00,6.7,27.8,0.149,26.8
1986-07-30T00:00,0,25.5,0.149,26.4
1986-07-31T00:00,0.1,25.5,0.148,25.9
1986-08-01T00:00,1.9,26.3,0.144,25.8
1986-08-02T00:00,9.2,26.8,0.142,26.3
1986-08-03T00:00,1,25,0.146,26.2
1986-08-04T00:00,0,25.9,0.148,25.8
1986-08-05T00:00,0,26,0.146,25.5
1986-08-06T00:00,0.6,26.3,0.143,25.8
1986-08-07T00:00,2.6,26.3,0.139,26
1986-08-08T00:00,1.9,26.6,0.136,26
1986-08-09T00:00,0,27.4,0.133,25.9
1986-08-10T00:00,3.8,27.2,0.129,26
1986-08-11T00:00,0.2,25.6,0.128,26.1
1986-08-12T00:00,2.9,23.1,0.127,25.1
1986-08-13T00:00,14.5,22.2,0.144,24.3
1986-08-14T00:00,0,23.9,0.155,24.3
1986-08-15T00:00,0,25.1,0.153,24.7
1986-08-16T00:00,0.3,26.6,0.15,25.3
1986-08-17T00:00,14.2,25.8,0.154,25.4
1986-08-18T00:00,9.9,25.7,0.185,25
1986-08-19T00:00,7.9,24.1,0.186,24.6
1986-08-20T00:00,16.1,22.4,0.208,23.9
1986-08-21T00:00,29.5,21.5,0.243,23.1
1986-08-22T00:00,0.3,22.7,0.227,22.8
1986-08-23T00:00,0,24.1,0.214,23.1
1986-08-24T00:00,4.2,22.9,0.204,23.3
1986-08-25T00:00,0,20.7,0.195,22.2
1986-08-26T00:00,0,23.6,0.187,22.4
1986-08-27T00:00,7.2,24.9,0.182,23.5
1986-08-28T00:00,12.6,18,0.197,22.6
1986-08-29T00:00,0,16,0.203,20.4
1986-08-30T00:00,0,17.8,0.197,19.4
1986-08-31T00:00,0,19.1,0.191,19.4
1986-09-01T00:00,0,19.8,0.186,19.9
1986-09-02T00:00,8.7,20,0.187,20.5
1986-09-03T00:00,0.1,21.6,0.19,20.9
1986-09-04T00:00,0,21.7,0.187,21.3
1986-09-05T00:00,10.7,22,0.185,21.5
1986-09-06T00:00,1.4,22.6,0.195,21.8
1986-09-07T00:00,0,20.5,0.193,21.4
1986-09-08T00:00,6.6,18,0.192,20.8
1986-09-09T00:00,0,18.6,0.193,19.6
1986-09-10T00:00,0,20.1,0.189,20.1
1986-09-11T00:00,0,23.9,0.184,21.5
1986-09-12T00:00,1.9,24.6,0.18,22.6
1986-09-13T00:00,0,20.6,0.175,21.9
1986-09-14T00:00,0,19.8,0.171,20.7
1986-09-15T00:00,0,21.3,0.168,20.5
1986-09-16T00:00,0,19.1,0.163,21.1
1986-09-17T00:00,0,13.8,0.16,19.1
1986-09-18T00:00,4.6,17.5,0.157,18.3
1986-09-19T00:00,5.2,20.4,0.156,19.5
1986-09-20T00:00,0,20.7,0.157,19.9
1986-09-21T00:00,0,22.3,0.156,20.8
1986-09-22T00:00,0,20,0.154,20.7
1986-09-23T00:00,1.3,23.2,0.152,21
1986-09-24T00:00,7.9,23.5,0.151,21.8
1986-09-25T00:00,0.5,23.4,0.152,22.1
1986-09-26T00:00,0,24.6,0.152,22.5
1986-09-27T00:00,6.4,22.6,0.154,23.1
1986-09-28T00:00,0,20,0.171,21.8
1986-09-29T00:00,0.2,22.7,0.173,21.9
1986-09-30T00:00,0,25.2,0.17,22.7
1986-10-01T00:00,1.3,25.5,0.167,23.7
1986-10-02T00:00,0,24.4,0.163,23.6
1986-10-03T00:00,0.1,23.2,0.161,23
1986-10-04T00:00,2.8,25.7,0.159,23.5
1986-10-05T00:00,0.9,22.3,0.156,23.2
1986-10-06T00:00,0,16.1,0.154,21
1986-10-07T00:00,0,12.9,0.152,18.5
1986-10-08T00:00,0,17.8,0.15,18.1
1986-10-09T00:00,0,20,0.148,19.4
1986-10-10T00:00,0,12.4,0.146,18.2
1986-10-11T00:00,0,13,0.145,16.4
1986-10-12T00:00,0,15.3,0.144,16.5
1986-10-13T00:00,10.3,18,0.143,17.3
1986-10-14T00:00,49.3,18.9,0.2,18.1
1986-10-15T00:00,0,12,0.226,16.7
1986-10-16T00:00,0,12.1,0.216,15.1
1986-10-17T00:00,0.5,11.9,0.21,14.6
1986-10-18T00:00,0,11.4,0.205,14.2
1986-10-19T00:00,0,10.5,0.201,13.8
1986-10-20T00:00,0,11.8,0.196,13.5
1986-10-21T00:00,0,13.3,0.191,13.4
1986-10-22T00:00,0,16,0.186,14.7
1986-10-23T00:00,0,17.2,0.182,15.4
1986-10-24T00:00,0,15.9,0.178,15.8
1986-10-25T00:00,0.5,13.4,0.176,15.3
1986-10-26T00:00,13.9,15.8,0.182,15.3
1986-10-27T00:00,2.5,15.9,0.193,16
1986-10-28T00:00,0,15.4,0.193,15.8
1986-10-29T00:00,0,14.5,0.191,14.8
1986-10-30T00:00,0,15.1,0.188,15.3
1986-10-31T00:00,0,10.5,0.184,14.4
1986-11-01T00:00,0,13.4,0.182,13.8
1986-11-02T00:00,6.9,15.1,0.182,14.8
1986-11-03T00:00,0,9.6,0.183,13.8
1986-11-04T00:00,0.7,12.1,0.182,13
1986-11-05T00:00,36.8,9,0.195,12.9
1986-11-06T00:00,2.8,10.7,0.228,12.7
1986-11-07T00:00,3.6,11,0.221,12.7
1986-11-08T00:00,9.9,15.8,0.233,13.6
1986-11-09T00:00,4,18,0.23,15.3
1986-11-10T00:00,0,9.3,0.226,13.6
1986-11-11T00:00,21.8,8.1,0.232,11.6
1986-11-12T00:00,0.7,7.1,0.237,10.9
1986-11-13T00:00,0,4.6,0.227,10.1
1986-11-14T00:00,0,-0.4,0.221,7.5
1986-11-15T00:00,0.5,4,0.216,6.4
1986-11-16T00:00,0,7.9,0.212,7.6
1986-11-17T00:00,0,9.3,0.209,8.7
1986-11-18T00:00,8.1,10.1,0.206,9.5
1986-11-19T00:00,0.6,5.7,0.213,9.5
1986-11-20T00:00,23.6,5.7,0.215,8
1986-11-21T00:00,4.2,6.9,0.241,8.8
1986-11-22T00:00,0,5,0.23,8.1
1986-11-23T00:00,0.1,8.3,0.224,7.7
1986-11-24T00:00,8.5,10.6,0.221,9.5
1986-11-25T00:00,0,5.9,0.222,8.9
1986-11-26T00:00,12.6,11.5,0.221,8.9
1986-11-27T00:00,0,10.6,0.229,10.3
1986-11-28T00:00,0,7.6,0.224,8.9
1986-11-29T00:00,0,8.4,0.22,8.4
1986-11-30T00:00,0,6.2,0.216,8.1
1986-12-01T00:00,0,3.1,0.213,7.2
1986-12-02T00:00,20,9.5,0.215,7.6
1986-12-03T00:00,9.9,11.5,0.241,9.5
1986-12-04T00:00,0,5.9,0.234,8.5
1986-12-05T00:00,0,3.1,0.228,6.9
1986-12-06T00:00,0,2.6,0.223,5.7
1986-12-07T00:00,0,5.5,0.219,5.6
1986-12-08T00:00,1.9,8.1,0.212,7.1
1986-12-09T00:00,20.3,9.7,0.216,8.1
1986-12-10T00:00,1.5,11.7,0.231,9.4
1986-12-11T00:00,15.2,3.6,0.236,8
1986-12-12T00:00,0.5,4,0.24,6.6
1986-12-13T00:00,0,0.2,0.234,5.5
1986-12-14T00:00,0,-0.2,0.229,3.7
1986-12-15T00:00,0,3.6,0.224,3.6
1986-12-16T00:00,0.1,4.9,0.221,4
1986-12-17T00:00,0,6,0.218,4.9
1986-12-18T00:00,15.6,6.5,0.228,5.9
1986-12-19T00:00,0,5.1,0.237,5.6
1986-12-20T00:00,0,3,0.231,4.9
1986-12-21T00:00,0,2.9,0.227,4.3
1986-12-22T00:00,0,1.2,0.223,3.8
1986-12-23T00:00,0,2.2,0.221,3.2
1986-12-24T00:00,42.2,5.8,0.231,3.7
1986-12-25T00:00,3.9,8,0.248,5.8
1986-12-26T00:00,0,4.7,0.239,5.6
1986-12-27T00:00,0,3.4,0.234,4.4
1986-12-28T00:00,0,3.3,0.23,3.9
1986-12-29T00:00,0,1.6,0.227,3
1986-12-30T00:00,0,2.9,0.225,2.5
1986-12-31T00:00,0,3.6,0.223,3
1987-01-01T00:00,14.5,1.8,0.224,2.9
1987-01-02T00:00,17.4,3.3,0.251,3.1
1987-01-03T00:00,0,3.7,0.243,3.7
1987-01-04T00:00,0,1,0.237,3.2
1987-01-05T00:00,0,0.1,0.233,2.7
1987-01-06T00:00,0,1.4,0.23,2.4
1987-01-07T00:00,0,5.5,0.228,3.3
1987-01-08T00:00,0,3.3,0.225,3.6
1987-01-09T00:00,0,2.4,0.223,2.9
1987-01-10T00:00,11.8,3.8,0.231,3.1
1987-01-11T00:00,0,3.6,0.237,3.6
1987-01-12T00:00,0,3.5,0.233,3.6
1987-01-13T00:00,0,4.9,0.23,4
1987-01-14T00:00,0,6.1,0.227,4
1987-01-15T00:00,3.7,9.3,0.227,5.7
1987-01-16T00:00,0,5.8,0.229,5.8
1987-01-17T00:00,0,0.5,0.226,4.1
1987-01-18T00:00,13.5,1.7,0.233,3
1987-01-19T00:00,32.8,2.7,0.252,3.2
1987-01-20T00:00,0,2.9,0.249,3.3
1987-01-21T00:00,0,2.8,0.242,3.2
1987-01-22T00:00,35.5,0,0.239,2.6
1987-01-23T00:00,0.2,-2.5,0.236,2.6
1987-01-24T00:00,0,-6.9,0.234,2.7
1987-01-25T00:00,7.4,-7.9,0.232,2.7
1987-01-26T00:00,25.8,-4.8,0.231,2.9
1987-01-27T00:00,0,-7.7,0.229,3.1
1987-01-28T00:00,0,-6.6,0.228,3.1
1987-01-29T00:00,0.1,-2,0.226,3
1987-01-30T00:00,5.9,2.4,0.227,3.1
1987-01-31T00:00,0,1.8,0.235,3.1
1987-02-01T00:00,0,0.1,0.234,3
1987-02-02T00:00,2.2,4.1,0.243,2.9
1987-02-03T00:00,0,3.9,0.25,2.9
1987-02-04T00:00,0,3.4,0.249,2.8
1987-02-05T00:00,0,0.5,0.244,2.1
1987-02-06T00:00,0,2,0.239,1.6
1987-02-07T00:00,0,3.9,0.236,2.2
1987-02-08T00:00,0.7,3.3,0.234,2.4
1987-02-09T00:00,0.6,-0.9,0.232,2
1987-02-10T00:00,0,0.9,0.229,1.5
1987-02-11T00:00,0,2.2,0.227,1.8
1987-02-12T00:00,3,2.2,0.227,1.6
1987-02-13T00:00,0,2.4,0.229,1.6
1987-02-14T00:00,0,-0.5,0.227,1.6
1987-02-15T00:00,0,-3.3,0.226,1.2
1987-02-16T00:00,0,-5.3,0.224,0.9
1987-02-17T00:00,0,0.6,0.223,0.7
1987-02-18T00:00,0,2,0.221,0.8
1987-02-19T00:00,0,1,0.218,0.9
1987-02-20T00:00,0,1.4,0.215,0.9
1987-02-21T00:00,0,1.9,0.213,1
1987-02-22T00:00,3.7,1.9,0.21,1.1
1987-02-23T00:00,34.4,2.9,0.212,1.1
1987-02-24T00:00,0,2.7,0.221,1.3
1987-02-25T00:00,0,0.7,0.224,1.4
1987-02-26T00:00,0,0.8,0.223,1.5
1987-02-27T00:00,0,1.5,0.221,1.6
1987-02-28T00:00,6.3,4,0.222,2.2
1987-03-01T00:00,19.2,10.2,0.253,4
1987-03-02T00:00,0,8.1,0.246,5.3
1987-03-03T00:00,0,6.5,0.239,4.5
1987-03-04T00:00,0,1.3,0.234,3.5
1987-03-05T00:00,0,1.5,0.231,2.4
1987-03-06T00:00,0,4.4,0.227,2.4
1987-03-07T00:00,0,9.9,0.223,4.3
1987-03-08T00:00,2.3,11.5,0.218,6.8
1987-03-09T00:00,3.6,10.2,0.218,7.9
1987-03-10T00:00,3.7,0,0.221,5.5
1987-03-11T00:00,0,-1.1,0.221,3.2
1987-03-12T00:00,0.3,2.5,0.22,2.9
1987-03-13T00:00,0,3.5,0.219,3.2
1987-03-14T00:00,0,3.1,0.218,3.3
1987-03-15T00:00,1.5,3.9,0.215,3.8
1987-03-16T00:00,0,4.1,0.217,3.9
1987-03-17T00:00,0,4.8,0.217,3.8
1987-03-18T00:00,0,6.6,0.212,4.5
1987-03-19T00:00,0,6.6,0.207,4.9
1987-03-20T00:00,0,7.1,0.201,5.2
1987-03-21T00:00,0.2,6.7,0.197,5.6
1987-03-22T00:00,0.3,8.4,0.194,6
1987-03-23T00:00,0,8.7,0.191,6.2
1987-03-24T00:00,0,9.2,0.186,6.4
1987-03-25T00:00,1.4,9.9,0.183,7
1987-03-26T00:00,0.2,12.3,0.181,8.2
1987-03-27T00:00,1.9,12.1,0.178,8.7
1987-03-28T00:00,3.5,12.7,0.178,9.5
1987-03-29T00:00,0,12.2,0.178,9.5
1987-03-30T00:00,11.1,12.2,0.178,9.6
1987-03-31T00:00,18.4,10.9,0.208,9.8
1987-04-01T00:00,0,4.5,0.223,7.2
1987-04-02T00:00,0,9.5,0.218,7.2
1987-04-03T00:00,8.4,7,0.213,7.7
1987-04-04T00:00,20.1,10.2,0.242,8.3
1987-04-05T00:00,1.9,4.9,0.239,7.5
1987-04-06T00:00,0.8,4.7,0.234,6.4
1987-04-07T00:00,1.1,10.1,0.232,7.3
1987-04-08T00:00,0,12,0.228,8.8
1987-04-09T00:00,0,10.9,0.222,9.2
1987-04-10T00:00,0,13,0.215,9.7
1987-04-11T00:00,1.6,13.9,0.209,10.3
1987-04-12T00:00,9.2,13,0.206,10.8
1987-04-13T00:00,0,12.6,0.216,10.8
1987-04-14T00:00,0,11.3,0.213,10.2
1987-04-15T00:00,0.1,11.2,0.209,10.3
1987-04-16T00:00,9.4,10.1,0.209,9.8
1987-04-17T00:00,19.9,12.7,0.236,10.2
1987-04-18T00:00,0.1,13.6,0.236,10.8
1987-04-19T00:00,1.2,15.3,0.231,11.5
1987-04-20T00:00,0.3,15.6,0.226,12
1987-04-21T00:00,0.1,16.6,0.222,12.6
1987-04-22T00:00,0,16.1,0.218,12.8
1987-04-23T00:00,0,11.9,0.214,12.3
1987-04-24T00:00,16.3,13.3,0.215,12
1987-04-25T00:00,23.3,9.9,0.25,11.4
1987-04-26T00:00,0,11.1,0.24,10.5
1987-04-27T00:00,0,11,0.231,10.1
1987-04-28T00:00,3,11.1,0.225,10.4
1987-04-29T00:00,0,13.9,0.222,10.6
1987-04-30T00:00,0,14.7,0.215,12.1
1987-05-01T00:00,0,12.7,0.207,11.3
1987-05-02T00:00,0.1,14.5,0.2,11.8
1987-05-03T00:00,6.1,15.4,0.195,12.6
1987-05-04T00:00,13.2,10.1,0.202,12.2
1987-05-05T00:00,0.2,11.4,0.212,10.8
1987-05-06T00:00,0,14.9,0.207,11.2
1987-05-07T00:00,0,16.7,0.201,12.3
1987-05-08T00:00,3.6,14.8,0.196,12.7
1987-05-09T00:00,0,16,0.194,12.5
1987-05-10T00:00,0,19.2,0.188,13.8
1987-05-11T00:00,0,20.4,0.181,15.2
1987-05-12T00:00,4.8,20.3,0.173,16.4
1987-05-13T00:00,0,16.2,0.172,15.9
1987-05-14T00:00,0,14.4,0.171,14.5
1987-05-15T00:00,2.3,18.4,0.17,15.3
1987-05-16T00:00,0,15.5,0.168,15.2
1987-05-17T00:00,0,18.8,0.164,15.3
1987-05-18T00:00,0,22,0.158,16.8
1987-05-19T00:00,14.5,14.7,0.156,16.9
1987-05-20T00:00,9.6,12.9,0.168,14.8
1987-05-21T00:00,0.3,16.9,0.175,14.8
1987-05-22T00:00,0,18.7,0.175,15.8
1987-05-23T00:00,2,21,0.174,17.2
1987-05-24T00:00,0,20.9,0.173,18.2
1987-05-25T00:00,0.1,16.9,0.172,17.3
1987-05-26T00:00,0.7,15.9,0.17,16
1987-05-27T00:00,0.4,17.2,0.169,15.9
1987-05-28T00:00,0,20.4,0.166,17
1987-05-29T00:00,0,24,0.161,18.8
1987-05-30T00:00,0.7,24.7,0.157,20.2
1987-05-31T00:00,1.3,24,0.155,20.7
1987-06-01T00:00,0.4,24,0.151,21
1987-06-02T00:00,2.7,23.7,0.146,21.3
1987-06-03T00:00,0.2,22.7,0.139,21.2
1987-06-04T00:00,16.3,21.1,0.139,21.1
1987-06-05T00:00,5.3,21.7,0.17,20.6
1987-06-06T00:00,0,21.5,0.169,20.3
1987-06-07T00:00,0,23,0.162,19.9
1987-06-08T00:00,0,25.5,0.156,21.1
1987-06-09T00:00,1.4,24.2,0.15,21.8
1987-06-10T00:00,0,19.5,0.148,20.3
1987-06-11T00:00,0,20.2,0.144,19.1
1987-06-12T00:00,3.9,22.4,0.142,19.9
1987-06-13T00:00,3.7,23.3,0.142,20.7
1987-06-14T00:00,0,23.2,0.141,21.3
1987-06-15T00:00,0,26,0.138,22.2
1987-06-16T00:00,3.6,24,0.135,22.5
1987-06-17T00:00,0,24,0.133,22.1
1987-06-18T00:00,0,23.1,0.13,22
1987-06-19T00:00,0,24.6,0.128,22.4
1987-06-20T00:00,3.4,25.5,0.125,23.3
1987-06-21T00:00,6.6,25.1,0.123,23.6
1987-06-22T00:00,11.3,25.6,0.131,23.6
1987-06-23T00:00,4.5,25.5,0.149,23.6
1987-06-24T00:00,0,22.4,0.16,23
1987-06-25T00:00,0,24,0.159,22.2
1987-06-26T00:00,9.2,22.9,0.157,22.6
1987-06-27T00:00,4.4,24,0.17,22.7
1987-06-28T00:00,0,22.4,0.172,22.2
1987-06-29T00:00,0,24.4,0.17,21.7
1987-06-30T00:00,0.6,26.1,0.165,23.2
1987-07-01T00:00,1.6,25.5,0.161,23.6
1987-07-02T00:00,21.5,25.6,0.162,23.8
1987-07-03T00:00,5.1,25.7,0.191,23.9
1987-07-04T00:00,1,25.6,0.196,24
1987-07-05T00:00,0,25.3,0.192,23.8
1987-07-06T00:00,0,24.3,0.186,23.4
1987-07-07T00:00,5,24.9,0.181,23.8
1987-07-08T00:00,0.5,27.8,0.185,24.9
1987-07-09T00:00,0,28.5,0.181,25.6
1987-07-10T00:00,0.9,27.9,0.176,26.1
1987-07-11T00:00,0.8,27.9,0.172,26.1
1987-07-12T00:00,1.1,27.4,0.169,26.2
1987-07-13T00:00,3.7,27,0.166,26
1987-07-14T00:00,5,26,0.166,25.8
1987-07-15T00:00,0,21.4,0.165,23.9
1987-07-16T00:00,0,23,0.161,23.1
1987-07-17T00:00,0,23.6,0.156,22.7
1987-07-18T00:00,0,25.2,0.151,23.2
1987-07-19T00:00,0,27.3,0.146,24.5
1987-07-20T00:00,0,29,0.142,25.5
1987-07-21T00:00,0.1,30.6,0.138,26.8
1987-07-22T00:00,0,29.6,0.134,27.4
1987-07-23T00:00,0,29.1,0.13,27.3
1987-07-24T00:00,0.5,28.8,0.128,27.5
1987-07-25T00:00,0,29.5,0.128,27.8
1987-07-26T00:00,2,28.9,0.127,28.1
1987-07-27T00:00,0,27.8,0.126,27.3
1987-07-28T00:00,0.3,26.8,0.125,26.8
1987-07-29T00:00,0,25.1,0.123,25.6
1987-07-30T00:00,0,26.7,0.121,25.6
1987-07-31T00:00,1.8,26.7,0.121,26.1
1987-08-01T00:00,0,25.6,0.121,25.7
1987-08-02T00:00,0,26.3,0.12,25.5
1987-08-03T00:00,0,28.5,0.118,26.2
1987-08-04T00:00,0,29.1,0.114,27
1987-08-05T00:00,37.5,27.6,0.124,27.4
1987-08-06T00:00,1.6,23.4,0.183,26.1
1987-08-07T00:00,0.1,24.8,0.183,25.3
1987-08-08T00:00,1.6,26.7,0.179,25.8
1987-08-09T00:00,4.5,27.8,0.176,26.3
1987-08-10T00:00,0.2,27.5,0.176,26.6
1987-08-11T00:00,0,24,0.173,25.6
1987-08-12T00:00,0,24.4,0.168,24.7
1987-08-13T00:00,0,23.1,0.163,24.5
1987-08-14T00:00,0,23.5,0.159,24.2
1987-08-15T00:00,0,26,0.155,24.8
1987-08-16T00:00,0.1,26.2,0.151,25.4
1987-08-17T00:00,0.1,28.4,0.149,26
1987-08-18T00:00,0,29,0.145,26.9
1987-08-19T00:00,0.1,26.4,0.141,26.5
1987-08-20T00:00,0.3,26.4,0.139,26.1
1987-08-21T00:00,0,24.9,0.136,25.4
1987-08-22T00:00,9.6,25.6,0.135,25.4
1987-08-23T00:00,2.1,23,0.136,25
1987-08-24T00:00,0,20.6,0.136,23.6
1987-08-25T00:00,0,20.5,0.136,22.7
1987-08-26T00:00,0.7,21.7,0.135,22.8
1987-08-27T00:00,4.2,25.9,0.134,23.7
1987-08-28T00:00,5.6,24.6,0.134,24.7
1987-08-29T00:00,0.8,24,0.136,24.6
1987-08-30T00:00,0,21,0.135,23.4
1987-08-31T00:00,4.5,22.6,0.133,22.8
1987-09-01T00:00,0.7,21.6,0.132,22.9
1987-09-02T00:00,0,21.8,0.132,22
1987-09-03T00:00,0.8,21.3,0.13,22.2
1987-09-04T00:00,0,20.5,0.128,21.9
1987-09-05T00:00,0.2,20.2,0.127,21.6
1987-09-06T00:00,3.5,22.3,0.126,21.8
1987-09-07T00:00,0.1,24.8,0.126,22.7
1987-09-08T00:00,15.4,23.9,0.128,23.2
1987-09-09T00:00,0,24.6,0.134,23.2
1987-09-10T00:00,0,24.3,0.133,23.4
1987-09-11T00:00,0,24.8,0.132,23.5
1987-09-12T00:00,23.5,23.8,0.133,23.8
1987-09-13T00:00,20.1,24.1,0.176,23.7
1987-09-14T00:00,0,24.1,0.201,23.5
1987-09-15T00:00,0,23.9,0.195,23.2
1987-09-16T00:00,0,24.5,0.19,23.4
1987-09-17T00:00,0.6,25.1,0.186,24.1
1987-09-18T00:00,2,24.1,0.181,24.1
1987-09-19T00:00,1.1,19.8,0.178,23.2
1987-09-20T00:00,15,18.5,0.193,22
1987-09-21T00:00,0.4,20.4,0.204,21.7
1987-09-22T00:00,2,19.9,0.2,21.4
1987-09-23T00:00,0,18.3,0.198,20.6
1987-09-24T00:00,0,20.2,0.193,20.5
1987-09-25T00:00,0,17.8,0.187,20.5
1987-09-26T00:00,0,17.8,0.182,19.4
1987-09-27T00:00,0,20.1,0.177,19.7
1987-09-28T00:00,0,21.6,0.175,20.4
1987-09-29T00:00,0,21.3,0.171,21
1987-09-30T00:00,9.2,20.2,0.169,20.9
1987-10-01T00:00,0.4,15.8,0.172,19.6
